"key","kategorija","naziv"
"","pokucstvo","Max produžni kabl MPS-106SB-1.4M"
"","pokucstvo","Max produžni kabl MPS-106S-5M"
"","pokucstvo","Max produžni kabl MPS-106S-3M"
"","pokucstvo","Max produžni kabl MPS-106S-1.4M"
"","pokucstvo","Max produžni kabl MPS-103S-3M"
"","pokucstvo","Max produžni kabl MPS-103S-1.4M"
"","pokucstvo","Max produžni kabl MPS-106-5M"
"","pokucstvo","Max produžni kabl MPS-106-3M"
"","pokucstvo","Max produžni kabl MPS-106-1.4M"
"","pokucstvo","Max produžni kabl MPS-103-3M"
"","pokucstvo","Max produžni kabl MPS-103-1 1,4 m"
"","pokucstvo","XIAOMI Smart Camera C400"
"","pokucstvo","XIAOMI Outdoor Camera AW200"
"","pokucstvo","Xiaomi lampa Mi LED Desk Lamp 1S EU"
"","pokucstvo","Xiaomi LED traka Mi Smart Lightstrip Extension"
"","pokucstvo","Xiaomi LED traka Mi Smart Lightstrip Pro"
"","pokucstvo","Xiaomi LED traka Mi Smart Lightstrip Pro Extension"
"","pokucstvo","Xiaomi siguronosna kamera Mi 360 Camera C200 1080p"
"","pokucstvo","Xiaomi Mi Smart Camera C300 1296p"
"","it-uredjaji","EcoFlow extra baterija za DELTA2"
"","it-uredjaji","Socomec UPS Npe-2000-lcd neTYS PE 2000VA/1200W"
"","it-uredjaji","Socomec UPS Npe-1000-lcd neTYS PE 1000VA/600W"
"","it-uredjaji","Socomec UPS Npe-0850 neTYS PE 850VA/480W"
"","it-uredjaji","nJOY UPS Cadu 650 360W (UPCMTLS665TCAAZ01B)"
"","it-uredjaji","APC SRT3000XLI Smart-UPS Srt 3000 VA 230 V"
"","it-uredjaji","Gembird UPS EG-UPSO-1000"
"","it-uredjaji","Gembird UPS Battery Energenie BAT-12V7.5AH 12V 7.5Ah"
"","it-uredjaji","Max Mobile punjač PD SFSC Type-C TR-307002 GaN 65W"
"","it-uredjaji","S-Link punjač SL-EC40T 5V 2400MA Type-C Kabl"
"","it-uredjaji","TNB punjač CHW15 brzi bežični punjač 15w jačine"
"","it-uredjaji","XWave brzi zidni punjač H130 20W, DUAL A+C Bela"
"","it-uredjaji","Hama kućni USB punjač USB Tip-C, 3.0 173617"
"","it-uredjaji","Apple laptop Air 13,6"" M4 10C CPU/10C GPU, 16GB, 512GB, MIDNIGHT, ZEE - mw133ze/a"
"","it-uredjaji","Apple laptop MacBook Air 15.3"" M4 10C CPU/10C GPU, 24GB, 512GB, SILVER, ZEE - mc6j4ze/a"
"","it-uredjaji","APPLE laptop MacBook Pro 14"" M4 10C/M4 10C GPU, /16GB, 512GB, SPACE BLACK, CRO - mw2u3cr/a"
"","it-uredjaji","Apple notebook MacBook Pro 14"" M4, M4 10C/M4 10C GPU, 24GB, 1TB, SPACE BLACK, ZEE - mcx04ze/a"
"","it-uredjaji","Apple notebook MacBook Pro 14"" M4, M4 10C/M4 10C GPU, 16GB, 1TB, SPACE BLACK, ZEE - mw2v3ze/a"
"","it-uredjaji","Apple notebook MacBook Pro 14"" M4, 10C/M4 10C GPU, 16GB, 1TB, SILVER, ZEE - mw2x3ze/a"
"","it-uredjaji","Apple notebook MacBook 14"" M4 Pro, 14C/20C GPU, 24GB, 1T, SILVER, ZEE - mx2f3ze/a"
"","it-uredjaji","Apple notebook MacBook 14"" M4 Max, 14C/32C GPU, 36GB, 1T, SILVER, ZEE - mx2g3ze/a"
"","it-uredjaji","Apple notebook MacBook 14"" M4 Pro 14C/20C GPU, 24GB, 1T, SPACE BLACK, ZEE - mx2j3ze/a"
"","it-uredjaji","Apple notebook MacBook Air 15,3"" M3, 10 Core GPU, 8GB, 512GB, SILVER, ZEE - mryq3ze/a"
"","it-uredjaji","Apple notebook MacBook Air 15,3"" M3, 10 Core GPU, 8GB, 512GB, SILVER, CRO - mryq3cr/a"
"","it-uredjaji","Apple notebook MacBook Air 15,3"" M3, 10 Core GPU, 8GB, 256GB, STARLIGHT, CRO - mryr3cr/a"
"","it-uredjaji","Apple notebook MacBook Air 15,3"" M3, 10 Core GPU, 8GB, 512GB, STARLIGHT, CRO - mryt3cr/a"
"","it-uredjaji","Apple notebook MacBook Air 15,3"" M3, 10 Core GPU, 16GB, 512GB, SILVER, CRO - mxd23cr/a"
"","it-uredjaji","Apple notebook MacBook Air 15.3"" M3, 10 Core GPU, 8GB, 256GB, SILVER, CRO - mryp3cr/a"
"","it-uredjaji","Apple notebook MacBook Air 15.3"" M3, 10 Core GPU, 8GB, 512GB, SPACE GREY, CRO - mryn3cr/a"
"","it-uredjaji","Apple notebook MacBook Air 15,3"" M3, 10 Core GPU, 8GB, 256GB, SPACE GREY, CRO - mrym3cr/a"
"","it-uredjaji","Apple notebook MacBook Air 13,6"" M3, 10 Core GPU, 16GB, 512GB, MIDNIGHT, CRO - mxcv3cr/a"
"","it-uredjaji","Apple notebook MacBook Air 13,6"" M3, 10 Core GPU, 16GB, 512GB, STARLIGHT, CRO - mxcu3cr/a"
"","it-uredjaji","Apple notebook MacBook Air 15 (Space Grey) M3, 8GB, 512GB SSD - mryn3ze/a"
"","it-uredjaji","Apple notebook MacBook Air 15,3"" M3, 10 Core GPU, 8GB, 256GB, MIDNIGHT, CRO - mryu3cr/a"
"","it-uredjaji","Apple notebook MacBook Air 15,3"" M3, 10 Core GPU, 8GB, 512GB, STARLIGHT, ZEE - mryt3ze/a"
"","it-uredjaji","Apple notebook MacBook Air 15,3"" M3, 10 Core GPU, 16GB, 512GB, SILVER, ZEE - xd23ze/a"
"","it-uredjaji","Apple notebook MacBook Air 15.3"" M3, 10 Core GPU, 16GB, 512GB, STARLIGHT, CRO - mxd33cr/a"
"","it-uredjaji","Apple notebook Air 15,3"" M3, 10 Core GPU, 16GB, 512GB, MIDNIGHT, CRO - mxd43cr/a"
"","it-uredjaji","Apple notebook MacBook Air 15,3"" M3 10 Core GPU, 8GB, 512GB, MIDNIGHT, CRO - mryv3cr/a"
"","it-uredjaji","Apple notebook MacBook 15,3"" M3 10 Core GPU, 8GB, 512GB, MIDNIGHT - mryv3ze/a"
"","it-uredjaji","APPLE laptop MacBook Pro 14.2"" M4 Pro, 12C/16C GPU, 24GB, 512G, SILVER, CRO - mx2e3cr/a"
"","it-uredjaji","APPLE laptop MacBook Pro 14"" M4, 10C/10C GPU, 16GB, 1TB, SILVER, CRO - mw2x3cr/a"
"","it-uredjaji","APPLE laptop MacBook Pro 14.2"" M4 Max, 14C/32C GPU, 36GB, 1T, SILVER, CRO - mx2g3cr/a"
"","it-uredjaji","APPLE laptop MacBook Pro 14.2"" M4 Pro, 14C/20C GPU, 24GB, 1T, SILVER, CRO - mx2f3cr/a"
"","it-uredjaji","Apple laptop MacBook Air 13.6"" M2, 8C GPU, 16GB, 256GB, SILVER, ZEE - mc7v4ze/a"
"","it-uredjaji","Apple laptop MacBook Air 13.6"" M2 8C GPU, 16GB, 256GB, STARLIGHT, ZEE - mc7w4ze/a"
"","it-uredjaji","Apple notebook MacBook Air 13.6"" M2, 8C GPU, 16GB, 256GB, MIDNIGHT, ZEE - mc7x4ze/a"
"","it-uredjaji","Apple notebook MacBook Pro 14"" M4 Pro, 12C/16C GPU, 24GB, 512G, SPACE BLACK, CRO - mx2h3cr/a"
"","it-uredjaji","Apple notebook MacBook Pro 14"" M4 Pro, 14C/20C GPU, 24GB,1T, SPACE BLACK, CRO - mx2j3cr/a"
"","it-uredjaji","Apple notebook MacBook Pro 14"" M4 Max, 14C/32C GPU, 36GB, 1T, SPACE BLACK, CRO - mx2k3cr/a"
"","it-uredjaji","Apple notebook MacBook Pro 16"" M4 Pro, 14C/20C GPU, 24GB, 512G, SILVER, CRO - mx2t3cr/a"
"","it-uredjaji","Apple laptop MacBook Pro 16"" M4 Pro, 14C/20C GPU, 48GB, 512G, SILVER, CRO - mx2u3cr/a"
"","it-uredjaji","Apple notebook MacBook Pro 16"" M4 Max, 14C/32C GPU, 36GB, 1T, SILVER, CRO - mx2v3cr/a"
"","it-uredjaji","Apple notebook MacBook Pro 16"" M4 Max, 14C/32C GPU, 36GB, 1T, SPACE BLACK, CRO - mx303cr/a"
"","it-uredjaji","Apple notebook MacBook Pro 16"" M4 Max, 16C/40C GPU, 48GB, 1T, SPACE BLACK, CRO - mx313cr/a"
"","it-uredjaji","Apple notebook MacBook Pro 16"" M4 Max, 16C/40C GPU, 48GB, 1T, SILVER, ZEE - mx2w3ze/a"
"","it-uredjaji","Apple laptop MacBook Pro 16"" M4 Pro, 14C/20C GPU, 24GB, 512G, SPACE BLACK, ZEE - mx2x3ze/a"
"","it-uredjaji","Apple notebook MacBook Pro 16"" M4 Max, 16C/40C GPU, 48GB, 1T, SPACE BLACK, ZEE - mx313ze/a"
"","it-uredjaji","Apple notebook MacBook Air 15,3"" M3, 10 Core GPU, 16GB, 256GB, SILVER, ZEE - mc9e4ze/a"
"","it-uredjaji","Apple notebook MacBook Air 15,3"" M3, 10 Core GPU, 24GB, 512GB, SPACE GREY, ZEE - mc9h4ze/a"
"","it-uredjaji","Apple notebook MacBook Air 15,3"" M3, 10 Core GPU, 24GB, 512GB, SILVER, ZEE - mc9j4ze/a"
"","it-uredjaji","Apple notebook MacBook Air 15,3"" M3, 10 Core GPU, 24GB, 512GB, STARLIGHT, ZEE - mc9k4ze/a"
"","it-uredjaji","Apple notebook MacBook Air 15,3"" M3, 10 Core GPU, 24GB, 512GB, MIDNIGHT, ZEE - mc9l4ze/a"
"","it-uredjaji","Apple laptop MacBook Air 13.6"" M4 10C CPU/8C GPU, 16GB, 256GB, SKY BLUE, ZEE - mc6t4ze/a"
"","it-uredjaji","Apple laptop MacBook Air 15.3"" M4 10C CPU/10C GPU, 16GB, 256GB, MIDNIGHT, ZEE - mw1l3ze/a"
"","it-uredjaji","Apple laptop MacBook Air 15.3"" M4 10C CPU/10C GPU, 16GB, 256GB, STARLIGHT, ZEE - mw1j3ze/a"
"","it-uredjaji","Apple laptop MacBook Air 15.3"" M4 10C CPU/10C GPU, 16GB, 256GB, SILVER, ZEE - mw1g3ze/a"
"","it-uredjaji","Apple laptop MacBook Air 13.6"" M4 10C CPU/8C GPU, 16GB, 256GB, MIDNIGHT, ZEE - mw123ze/a"
"","it-uredjaji","Apple laptop MacBook Air 13.6"" M4 10C CPU/8C GPU, 16GB, 256GB, STARLIGHT, ZEE - mw0y3ze/a"
"","it-uredjaji","Apple laptop MacBook Air 13.6"" M4 10C CPU/8C GPU, 16GB, 256GB, SILVER, ZEE - mw0w3ze/a"
"","it-uredjaji","Apple laptop MacBook Pro 16"" M4 Pro 24/512GB Silver mx2t3ze/a"
"","it-uredjaji","Apple laptop MacBook Air 13.6"" M2, 8C GPU, 16GB, 256GB, SILVER, CRO - mc7v4cr/a"
"","it-uredjaji","Apple laptop APPLE MacBook Pro 14"" M4 Max 36GB/1TB Space Black mx2k3ze/a"
"","it-uredjaji","Apple laptop MacBook Air 13.6"" M2, 8C GPU, 16GB, 256GB, SPACE GREY, CRO - mc7u4cr/a"
"","it-uredjaji","Apple laptop MacBook Air 13.6"" M2, 8C GPU, 16GB, 256GB, MIDNIGHT, CRO - mc7x4cr/a"
"","it-uredjaji","Apple laptop MacBook Air 13.6"" M2, /8C GPU, 16GB, 256GB, STARLIGHT, CRO - mc7w4cr/a"
"","it-uredjaji","Apple laptop MacBook Air 13.6"" M3, 10C GPU, 24GB, 512GB, SPACE GREY, CRO - mc8m4cr/a"
"","it-uredjaji","Apple laptop MacBook Air 15.3"" M3, 10C GPU, 16GB, 256GB, SPACE GREY, CRO - mc9d4cr/a"
"","it-uredjaji","Apple laptop MacBook Air 13.6"" M3, 10C GPU, 24GB, 512GB, MIDNIGHT, CRO - mc8q4cr/a"
"","it-uredjaji","Apple laptop MacBook Air 15.3"" M3, 10C GPU, 16GB, 256GB, CRO - mc9e4cr/a"
"","it-uredjaji","Apple laptop MacBook Air 15.3"" M3, 10C GPU, 16GB, 256GB, MIDNIGHT, CRO - mc9g4cr/a"
"","it-uredjaji","Apple laptop MacBook Air 15.3"" M3, 10C GPU, 16GB, 256GB, STARLIGHT, CRO - mc9f4cr/a"
"","it-uredjaji","Apple laptop MacBook Air 15.3"" M3, 10C GPU, 24GB, 512GB, SPACE GREY, CRO - mc9h4cr/a"
"","it-uredjaji","Apple laptop MacBook Air 15.3"" M3, 10C GPU, 24GB, 512GB, SILVER, CRO - mc9j4cr/a"
"","it-uredjaji","Apple laptop MacBook Air 15.3"" M3, M3 10C GPU, 24GB, 512GB, STARLIGHT, CRO - mc9k4cr/a"
"","it-uredjaji","APPLE laptop MacBook Air 15.3"" M3, 10C GPU, 24GB, 512GB, MIDNIGHT, CRO - mc9l4cr/a"
"","it-uredjaji","Apple laptop Air 13,6"" M4 10C CPU/10C GPU, 16GB, 512GB, MIDNIGHT, CRO - mw133cr/a"
"","it-uredjaji","Apple laptop Air 13,6"" M4 10C CPU/8C GPU/16GB, 256GB, MIDNIGHT, CRO - mw123cr/a"
"","it-uredjaji","Apple laptop Air 13,6"" M4 10C CPU/10C GPU, 16GB, 512GB, STARLIGHT, CRO - mw103cr/a"
"","it-uredjaji","Apple laptop Air 13,6"" M4 10C CPU/8C GPU, 16GB, 256GB, STARLIGHT, CRO - mw0y3cr/a"
"","it-uredjaji","Apple laptop Air 13,6"" M4 10C CPU/10C GPU, 16GB, 512GB, SILVER, CRO - mw0x3cr/a"
"","it-uredjaji","Apple laptop Air 13,6"" M4 10C CPU/8C GPU, 16GB, 256GB, SILVER, CRO - mw0w3cr/a"
"","it-uredjaji","Apple laptop Air 13,6"" M4 10C CPU/10C GPU, 24GB, 512GB, SKY BLUE, CRO - mc6v4cr/a"
"","it-uredjaji","Apple laptop Air 13,6"" M4 10C CPU/8C GPU, 16GB, 256GB, SKY BLUE, CRO - mc6t4cr/a"
"","it-uredjaji","Apple laptop MacBook Air 13,6"" M4 10C CPU/10C GPU, 24GB, 512GB, MIDNIGHT, CRO - mc6c4cr/a"
"","it-uredjaji","Apple laptop MacBook Air 13,6"" M4 10C CPU/10C GPU, 24GB, 512GB, STARLIGHT,  ZEE - mc6a4ze/a"
"","it-uredjaji","Apple laptop MacBook Air 13,6"" M4 10C CPU/10C GPU, 24GB, 512GB, STARLIGHT, CRO - mc6a4cr/a"
"","it-uredjaji","Apple laptop MacBook Air 15.3"" M4 10C CPU/10C GPU, 16GB, 512GB, MIDNIGHT, CRO - mw1m3cr/a"
"","it-uredjaji","Apple laptop MacBook Air 15.3"" M4 10C CPU/10C GPU, 16GB, 256GB, MIDNIGHT, CRO - mw1l3cr/a"
"","it-uredjaji","Apple laptop MacBook Air 15.3"" M4 10C CPU/10C GPU, 16GB, 512GB, STARLIGHT, ZEE - mw1k3ze/a"
"","it-uredjaji","Apple laptop MacBook Air 15.3"" M4 10C CPU/10C GPU, 16GB, 512GB, STARLIGHT, CRO - mw1k3cr/a"
"","it-uredjaji","Apple laptop MacBook Air 15.3"" M4 10C CPU/10C GPU, 16GB, 256GB, STARLIGHT, CRO -  mw1j3cr/a"
"","it-uredjaji","Apple notebook MBA 15,3 M3 10C GPU, 16GB, 512GB, SPACE GREY CRO - mxd13cr/a"
"","it-uredjaji","Apple laptop MacBook Air 15.3"" M4 16/512GB Silver mw1h3cr/a"
"","it-uredjaji","Apple laptop MacBook Air 15.3"" M4 10C CPU/10C GPU, 16GB, 512GB, SKY BLUE, CRO - mc7c4cr/a"
"","it-uredjaji","Apple laptop MacBook Air 15.3"" M4 10C CPU/10C GPU, 16GB, 256GB, SKY BLUE, CRO - mc7a4cr/a"
"","it-uredjaji","Apple laptop MacBook Air 15.3"" M4 10C CPU/10C GPU, 24GB, 512GB, MIDNIGHT, CRO - mc6l4cr/a"
"","it-uredjaji","Apple laptop MacBook Air 15.3"" M4 10C CPU/10C GPU, 24GB, 512GB, STARLIGHT, ZEE - mc6k4ze/a"
"","it-uredjaji","Apple laptop MacBook Air 15.3"" M4 10C CPU/10C GPU, 24GB, 512GB, STARLIGHT, CRO - mc6k4cr/a"
"","it-uredjaji","Hama auto punjač Micro USB 1000 mAh (beli)"
"","it-uredjaji","Hama punjač Micro USB 230V (crni) 1000 mAh"
"","it-uredjaji","Hama kućni punjač micro USB 1000 mAh"
"","it-uredjaji","Hama punjač micro USB 93780"
"","it-uredjaji","Samsung punjač EP-T2510-XWE 25W USB-C beli punjač + kabl"
"","it-uredjaji","Samsung punjač EP-T2510-XBE 25W USB-C Crni punjač + kabl"
"","it-uredjaji","SAMSUNG Univerzalni Adapter 65W 2x USB-C + USB-A"
"","it-uredjaji","Samsung punjač Tip-C PD 45W Black"
"","it-uredjaji","Univerzalni kućni brzi punjač"
"","it-uredjaji","Samsung kućni punjač Type-C PD 45W Black + Kabli"
"","it-uredjaji","SAMSUNG SUPER UNIVERZALNI KUCNI PUNJAC 25W TIP C CRNI+KABL"
"","it-uredjaji","Samsung punjač 25W Fast Charger Type C White"
"","it-uredjaji","Samsung punjač 25W Fast Charger Type C Black"
"","it-uredjaji","Samsung kućni punjač EP-T4510XBEGEU USB C 45W + kabl USB C na USB C"
"","it-uredjaji","Samsung punjač EP-TA220-NBE ultra brzi 35W duo crni"
"","it-uredjaji","Samsung bežični punjač EP-P5400-BBE duo crni"
"","it-uredjaji","Samsung bežični punjač EP-P2400-BWE beli"
"","it-uredjaji","Samsung bežični punjač EP-P2400-BBE crni"
"","it-uredjaji","Samsung auto punjač EP-L4020-NBE  duo 40W"
"","it-uredjaji","Samsung auto punjač EP-H5300-CBE bežični auto punjač sa drčačem telefona crni"
"","it-uredjaji","Samsung kućni punjač ep-ta800-xwe super brzi 25W Tip C kabl beli"
"","it-uredjaji","Samsung dok za punjenje, kućni punjač (EE-D3000-BBE)"
"","it-uredjaji","HAMA Punjač za laptop PD 5-20V/92W"
"","it-uredjaji","HAMA Punjač za laptop PD 5-20V/65W"
"","it-uredjaji","Samsung punjač Micro USB crni 2000mA"
"","it-uredjaji","HAMA Punjač za laptop PD 5-20V/45W"
"","it-uredjaji","HAMA Punjač za laptop 12-22 V/90W"
"","it-uredjaji","HAMA Punjač za laptop 15-19 V/90W"
"","it-uredjaji","HAMA Punjač za laptop 15-19 V/65W"
"","it-uredjaji","Hama mini brzi punjač sa USB-C kablom, PD, 25W, 1.5m beli"
"","it-uredjaji","HAMA USB stanica za punjenje 6 portova PNZ"
"","it-uredjaji","Hama auto punjač za iPhone MFI beli 2.4A premium"
"","it-uredjaji","Zaštita od preopterećenja, prenapona i kratkog spoja"
"","it-uredjaji","Hama bežični punjač QI-FC10"
"","it-uredjaji","Hama kućni punjač 2xUSB 2.1A"
"","it-uredjaji","Hama punjač USB TIP C 2.4 A"
"","it-uredjaji","Hama auto punjač  2400mAh MICRO 183248"
"","it-uredjaji","Hama auto punjač Apple iPhone MFI beli"
"","it-uredjaji","Hama kućni punjač micro USB 5V/2.4A crni"
"","it-uredjaji","Hama auto punjač iPhone 2.4A (178303)"
"","it-uredjaji","Auto punjač Hama, Micro USB, brzi punjač 2400mAh (178302)"
"","it-uredjaji","Auto punjač Hama za Apple iPhone 5/5s/5c/6/6+/6s, Beli (173644)"
"","it-uredjaji","Hama kućni punjač Micro USB 1000 mAh 173670"
"","it-uredjaji","Hama auto punjač iPhone 5/6/7 MFI beli 173658"
"","it-uredjaji","Hama kućni punjač iPhone 5/6/7 MFI beli 173643"
"","it-uredjaji","Hama auto punjač USB Tip-C 3A 173618"
"","it-uredjaji","Varta punjač Mag Pro Wireless Car Charger Box"
"","it-uredjaji","GEMBIRD punjač NPA90-190-4740 90W 19V-4.7A"
"","it-uredjaji","Gembird auto inverter EG-PWC500-01 12V 500W + USB"
"","it-uredjaji","Gembird punjač DAC-WPC-01 black"
"","it-uredjaji","Gembird NPA-AC38 brzi punjač USB C kabl na lightning Apple iphone 20W"
"","it-uredjaji","Gembird punjač TSL1681"
"","it-uredjaji","Gembird strujni punjač NPA-AC5D AC90W + QC3.0"
"","it-uredjaji","Gembird USB punjač C04"
"","it-uredjaji","MOTOROLA punjač MC-332L 33W"
"","it-uredjaji","MOTOROLA punjač MC-682N 68W"
"","it-uredjaji","MOTOROLA punjač MC-1252 125W"
"","it-uredjaji","Trust auto punjač Maxo 38W"
"","it-uredjaji","Belkin punjač AUF001VFBK 10W bežični punjač sa zvučnikom"
"","it-uredjaji","Lenovo punjač 65W AC Adapter"
"","it-uredjaji","Canyon punjač CNS-CCA20B"
"","it-uredjaji","Canyon punjač CNS-CCA20B03"
"","it-uredjaji","CANYON brzi kućni punjač H-36-01 (CNE-CHA36W01)"
"","it-uredjaji","CANYON brzi kućni punjač H-65  (CND-CHA65W01)"
"","it-uredjaji","Asus Punjač za Laptop 19V-3.42A ADP-65DWA 65W"
"","it-uredjaji","XWave auto punjač C21 USB Dual 1xmicro USB + USB port/ 5V/1A"
"","it-uredjaji","XWave auto punjač C20"
"","it-uredjaji","XWave auto punjač C22-3"
"","it-uredjaji","XWave auto punjač C22-2"
"","it-uredjaji","XRT strujni punjač EUROPOWER AC 65W 19V 3.42A"
"","it-uredjaji","HONOR punjač SuperCharge Power Adapter Slim / 100 W / bela"
"","it-uredjaji","Honor punjač SuperCharge Power Adapter/22,5W/bela"
"","it-uredjaji","Honor punjač SuperCharge Power Adapter/66W/bela"
"","it-uredjaji","Zeus punjač ZUS-NPW90 Old models"
"","it-uredjaji","Zeus punjač ZUS-NPW-90 New models"
"","it-uredjaji","Linkom punjač Remax Jane RP-U37"
"","it-uredjaji","Xiaomi Mi auto punjač 67W"
"","it-uredjaji","Xiaomi kuĆni punjaČ MI 33W TIP A/TIP C Beli"
"","it-uredjaji","Xiaomi kućni punjač MI 20W Wireless charging stand"
"","it-uredjaji","Apple punjač MagSafe Charger 2m mx6y3zm/a"
"","it-uredjaji","Apple punjač MagSafe Charger 1m mx6x3zm/a"
"","it-uredjaji","Apple punjač Dual USB-C Power Adapter 35W mw2k3zm/a"
"","it-uredjaji","Apple punjač USB-C Power Adapter 30W mw2g3zm/a"
"","it-uredjaji","Apple punjač USB-C Power Adapter - 96W mw2l3zm/a"
"","it-uredjaji","Apple punjač USB-C Power Adapter - 140W mw2m3zm/a"
"","it-uredjaji","Apple punjač 20W USB-C Power Adapter muvv3zm/a"
"","it-uredjaji","Apple adapter World Travel Adapter Kit (2015) md837zm/a"
"","it-uredjaji","Apple magnetni punjač Watch Magnetic Fast Charger to USB-C Cable 1 m mlwj3zm/a"
"","it-uredjaji","Apple punjač MagSafe Charger mhxh3zm/a"
"","it-uredjaji","TNB punjač WAY WCACPD20 20W USB-C"
"","it-uredjaji","TNB punjač CHGAN65W zidni punjač 65W, USB-C x 2 + USB-A QC 3.0"
"","it-uredjaji","TNB punjač CHPD30W2 zidni punjač sa USB-A+USB-C konektorima, 30W"
"","it-uredjaji","Max Mobile kućni punjač SET2U1 KABL, MFI Apple TR349"
"","it-uredjaji","Max Mobile punjač PD SUPER FC TYPE C, TR-286 27W"
"","it-uredjaji","Max Mobile punjač PD QC 3.0 TYPE C TR-349 20W"
"","it-uredjaji","Max Mobile USB kućni punjač SMART PACK TR-219 2.4A"
"","it-uredjaji","MAX MOBILE TR-274 QC3.0 USB+TYPE C3 3A"
"","it-uredjaji","MAX MOBILE punjač Q.C 3.0 QUICK USB TR207 3A beli"
"","it-uredjaji","MAX MOBILE USB SC-106 QC 3.0 3A + TYPE C"
"","it-uredjaji","MAX MOBILE kućni punjač USB+ MICRO DATA KABEL 2.4A"
"","it-uredjaji","S-LINK punjač SL-EC62 20W USB-C"
"","it-uredjaji","S-link Punjač SL-EC30L 2xUSB+Lightning 1M, Beli"
"","it-uredjaji","S-Link Punjač SL-EC68 45W"
"","it-uredjaji","S-LINK punjač SL-01 SWAPP"
"","it-uredjaji","S-LINK PUNJAC SL-EC40L 12W punjac + lightning 5V, beli"
"","it-uredjaji","S-LINK punjač SL-EC30T 2xUSB+KABL Type C, 2.4A, beli"
"","it-uredjaji","S-LINK punjač SL-EC62TP TYPE C 20W"
"","it-uredjaji","S-Link Punjač SL-EC66 25W, Crni"
"","it-uredjaji","S-Link Punjač  SL-EC50L 12W Lightning, 2xUSB, Beli"
"","it-uredjaji","S-link Punjač SL-AC51PD"
"","it-uredjaji","S-Link Punjač SL-EC69 65W, Beli"
"","it-uredjaji","S-link Punjač SL-EC60 20W USB-A 3A + USB-C 5A Beli"
"","it-uredjaji","S-LINK Swapp SW-C735 Type-C Kabl 5 V 3.1 A"
"","it-uredjaji","S-LINK Swapp SW-C535 1 Usb Micro Usb 12 / 24 V 3.1 A Wired Car Charger"
"","it-uredjaji","S-LINK Swapp SW-C635 1 USB iPhone 12/24 V 3.1 A Wired Car Charger"
"","it-uredjaji","Gembird stabilizator napona EG-AVR-1001"
"","it-uredjaji","Gembird stabilizator napona EG-AVR-0501"
"","it-uredjaji","GEMBIRD univerzalni adapter EG-MC-008 12 W  220V/12W"
"","it-uredjaji","Gembird UPS napajanje EG-UPS-036"
"","it-uredjaji","Gembird UPS napajanje EG-UPS-PS2000-01"
"","it-uredjaji","Gembird set UPS napajanje UPS-PSW-800VA i baterija NPP NPG12V-38Ah Long"
"","it-uredjaji","Gembird UPS napajanje UPS-PSW-1500VA Long"
"","it-uredjaji","Gembird UPS napajanje EG-UPS-PS1000-01"
"","it-uredjaji","Gembird UPS napajanje UPS-PSW-2000VA Long"
"","it-uredjaji","Gembird UPS napajanje EG-UPS-035"
"","it-uredjaji","Gembird UPS napajanje EG-UPS-034"
"","it-uredjaji","Gembird UPS napajanje EG-UPS-H1500"
"","it-uredjaji","Gembird UPS napajanje EG-UPS-033"
"","it-uredjaji","Gembird UPS napajanje UPS-PC-1202AP"
"","it-uredjaji","Gembird UPS napajanje EG-UPS-3SDT1000-01"
"","it-uredjaji","Gembird UPS napajanje EG-UPS-032"
"","it-uredjaji","Gembird UPS EG-UPS-3SDT800-01"
"","it-uredjaji","Gembird UPS EG-UPS-3SDT600-01"
"","it-uredjaji","Gembird UPS EG-UPS-B850"
"","it-uredjaji","Gembird UPS EG-UPS-001"
"","it-uredjaji","Gembird UPS EG-UPS-031"
"","it-uredjaji","Gembird UPS UPS-PC-652A"
"","it-uredjaji","Gembird UPS EG-UPS-B650"
"","it-uredjaji","Gembird UPS EG-UPS-DC18"
"","it-uredjaji","Izlaz čistog sinusnog talasa"
"","it-uredjaji","APC SMT3000RMI2UC Smart-UPS T 3000 VA 230 V"
"","it-uredjaji","APC SMT2200RMI2UC Smart UPS T 2200 VA 230 V"
"","it-uredjaji","APC UPS SMT1500RMI2UC Smart-Ups T 1500Va 230V"
"","it-uredjaji","APC UPS SMT1500RMI2UC Smart-Ups T 1500Va 230V"
"","it-uredjaji","APC UPS SMT1000RMI2UC Smart-Ups T 1000Va 230V"
"","it-uredjaji","APC UPS SMT1000IC Smart-Ups T 1000Va 230V"
"","it-uredjaji","APC UPS SMC1500IC Smart-Ups C 1500Va 230V"
"","it-uredjaji","APC UPS SC450RMI1U Smart-Ups Sc 450Va 230V"
"","it-uredjaji","APC UPS BX750MI-GR Back-Ups Mi 750Va 230V"
"","it-uredjaji","APC BX750MI Back-UPS Mi 750Va 230V"
"","it-uredjaji","APC BX500MI Back-UPS 500Va 230V"
"","it-uredjaji","APC BX1600MI-GR Back-UPS Mi 1600Va 230V"
"","it-uredjaji","APC BX1200MI-GR Back-UPS Mi 1200Va 230V"
"","it-uredjaji","APC BVX900LI-GR Easy UPS Bvx 900Va 230V"
"","it-uredjaji","APC BVX1200LI-GR Easy UPS Bvx 1200Va 230V"
"","it-uredjaji","APC BV650I-GR Easy UPS Bv 650Va 230V"
"","it-uredjaji","APC BV500I-GR Easy UPS Bv 500Va 230V"
"","it-uredjaji","APC UPS Smart 750VA - SMT750IC"
